referencia,pc1,pc2,lat,lon,area_m2,municipio,uso,tipo_via,nombre_via,numero,direccion,es_residencial,es_asr,error_dnprc
5249563UL9154N,5249563,UL9154N,40.78009,-4.244052,244.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3663,AV A 3663 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249564UL9154N,5249564,UL9154N,40.780004,-4.244071,234.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3664,AV A 3664 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249565UL9154N,5249565,UL9154N,40.779919,-4.244087,236.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3665,AV A 3665 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249566UL9154N,5249566,UL9154N,40.779837,-4.244102,224.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3666,AV A 3666 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249567UL9154N,5249567,UL9154N,40.779756,-4.244116,223.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3667,AV A 3667 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249568UL9154N,5249568,UL9154N,40.779676,-4.244129,223.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3668,AV A 3668 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249569UL9154N,5249569,UL9154N,40.779595,-4.244142,222.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3669,AV A 3669 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249570UL9154N,5249570,UL9154N,40.779512,-4.244155,234.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3670,AV A 3670 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249571UL9154N,5249571,UL9154N,40.779427,-4.244169,233.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3671,AV A 3671 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249572UL9154N,5249572,UL9154N,40.779343,-4.244182,232.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3672,AV A 3672 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249573UL9154N,5249573,UL9154N,40.779258,-4.244196,231.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3673,AV A 3673 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249574UL9154N,5249574,UL9154N,40.779173,-4.244212,231.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3674,AV A 3674 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249575UL9154N,5249575,UL9154N,40.779088,-4.244228,233.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3675,AV A 3675 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249576UL9154N,5249576,UL9154N,40.779006,-4.244246,223.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3676,AV A 3676 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249577UL9154N,5249577,UL9154N,40.778926,-4.244266,224.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3677,AV A 3677 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249578UL9154N,5249578,UL9154N,40.778847,-4.244288,226.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3678,AV A 3678 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249579UL9154N,5249579,UL9154N,40.778761,-4.244311,259.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3679,AV A 3679 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249580UL9154N,5249580,UL9154N,40.778653,-4.244369,342.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3680,AV A 3680 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5249581UL9154N,5249581,UL9154N,40.779818,-4.237778,25.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3681,AV A 3681 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250401UL9155S,5250401,UL9155S,40.780078,-4.236478,654.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3501,AV A 3501 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250402UL9155S,5250402,UL9155S,40.780136,-4.236777,452.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3502,AV A 3502 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250403UL9155S,5250403,UL9155S,40.780145,-4.236941,225.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3503,AV A 3503 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250404UL9155S,5250404,UL9155S,40.78014,-4.23705,225.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3504,AV A 3504 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250405UL9155S,5250405,UL9155S,40.780129,-4.237159,227.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3505,AV A 3505 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250406UL9155S,5250406,UL9155S,40.780114,-4.237267,227.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3506,AV A 3506 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250407UL9155S,5250407,UL9155S,40.7801,-4.237376,226.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3507,AV A 3507 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250408UL9155S,5250408,UL9155S,40.780086,-4.237484,223.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3508,AV A 3508 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250409UL9155S,5250409,UL9155S,40.780074,-4.237593,220.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3509,AV A 3509 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250410UL9155S,5250410,UL9155S,40.780066,-4.237701,221.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3510,AV A 3510 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250411UL9155S,5250411,UL9155S,40.780059,-4.237807,222.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3511,AV A 3511 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250412UL9155S,5250412,UL9155S,40.780053,-4.237914,224.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3512,AV A 3512 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250413UL9155S,5250413,UL9155S,40.780047,-4.23802,224.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3513,AV A 3513 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250414UL9155S,5250414,UL9155S,40.780043,-4.238127,225.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3514,AV A 3514 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250415UL9155S,5250415,UL9155S,40.780041,-4.238233,228.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3515,AV A 3515 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250416UL9155S,5250416,UL9155S,40.780039,-4.23834,229.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3516,AV A 3516 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
5250417UL9155S,5250417,UL9155S,40.780038,-4.238447,230.0,VEGAS DE MATUTE,"Obras de urbanización y jardineria, suelos sin edificar",AV,A,3517,AV A 3517 Suelo 40423 VEGAS DE MATUTE (SEGOVIA),False,False,
